suburb_code,suburb_name,IRSD_score,IRSD_decile,IRSAD_score,IRSAD_decile
10556,Bredbo,1043.423885,7,1007.52604,7
10557,Breelong,1048.704975,8,1032.592035,8
10558,Breeza,1019.906628,6,1009.308903,7
10559,Bretti,991.9511476,4,977.7417333,5
10560,Brewarrina,804.8450909,1,855.6153836,1
10561,Brewongle,1071.481126,9,1024.912218,8
10562,Briarbrook,945.4144042,2,930.1629698,3
10563,Bribbaree,955.1394327,3,945.805973,3
10564,Bridgman,1035.913729,7,1002.569828,6
10565,Brierfield,1049.785037,8,1011.894669,7
10566,Brighton-Le-Sands,989.4363196,4,1017.255112,7
10567,Brightwaters,1016.666702,6,993.3836992,6
10569,Brimbin,1006.971563,5,955.1916292,4
10570,Brindabella,1060.015966,8,1026.87674,8
10572,Bringelly,1017.059834,6,999.332249,6
10573,Bringenbrong,1081.355082,10,1076.796688,10
10574,Brisbane Grove,1067.618265,9,1026.114787,8
10575,Broadmeadow,995.3804547,4,1001.29876,6
10576,Broadwater (Bega Valley - NSW),1016.825668,6,971.1820228,5
10577,Broadwater (Richmond Valley - NSW),921.6144266,2,888.145247,1
10578,Broadway,1042.427242,7,1011.913796,7
10579,Brobenah,1040.132656,7,1014.009987,7
10580,Brocklehurst,1029.642255,6,964.6753083,4
10581,Brocklesby,993.2829023,4,957.5333279,4
10582,Brockley,1073.799452,9,1037.266812,8
10583,Brodies Plains,987.8023389,4,982.3009409,5
10584,Brogans Creek,814.4417033,1,825.6934004,1
10585,Brogers Creek,1107.376532,10,1104.997601,10
10586,Brogo,969.9390993,3,936.7002046,3
10587,Broke (NSW),983.4101586,4,954.4001672,4
10588,Broken Head,1045.350359,7,1069.500393,9
10589,Broken Hill,914.2278386,2,893.0220645,2
10590,Brombin,1029.55874,6,976.052435,5
10591,Bronte,1116.099287,10,1182.451772,10
10592,Brookdale (NSW),1104.020575,10,1072.929356,10
10593,Brookfield (NSW),1040.618804,7,1023.713769,8
10594,Brooklana,897.555198,1,895.3456277,2
10595,Brooklet,1086.548122,10,1077.274264,10
10596,Brooklyn (NSW),1061.974736,8,1067.161064,9
10597,Brookong,1072.887506,9,1060.802859,9
10598,Brookvale,1042.135004,7,1072.86933,10
10599,Brooman,1057.13597,8,994.6494941,6
10600,Brooms Head,976.0354638,3,969.5870776,5
10601,Broughams Gate,1080.849221,10,1075.681296,10
10602,Broughton (NSW),1107.376532,10,1104.997601,10
10603,Broughton Vale,1107.376532,10,1104.997601,10
10604,Broughton Village,1128.166914,10,1107.178165,10
10605,Broulee,1048.728554,8,1017.108202,7
10606,Brownlow Hill,1097.657964,10,1080.221626,10
10607,Browns Creek,1076.226027,9,1058.585047,9
10608,Browns Mountain,1063.665472,9,1049.499469,9
10609,Brownsville,940.125403,2,910.9663334,2
10610,Brucedale,1099.368105,10,1097.989192,10
10611,Bruie Plains,1041.548802,7,1023.243924,8
10612,Bruinbun,1011.059165,5,995.4073701,6
10614,Brundee,1029.021564,6,999.9464112,6
10615,Brungle,991.2415247,4,962.1795301,4
10616,Brungle Creek,991.2415247,4,962.1795301,4
10617,Brunkerville,1058.911098,8,1036.254282,8
10618,Brunswick Heads,984.062372,4,976.4582486,5
10619,Brushgrove,968.0268511,3,937.1433031,3
10620,Brushy Creek,1091.812994,10,1060.361426,9
10622,Bucca (NSW),996.6106639,4,968.290368,4
10623,Bucca Wauka,985.7760268,4,957.4790962,4
10624,Buccarumbi,961.7969871,3,929.7170253,3
10625,Buchanan (NSW),1057.156251,8,1049.015381,9
10626,Buckajo,1049.732145,8,992.0862541,6
10627,Buckaroo,1073.926824,9,1044.031152,9
10628,Buckenbowra,1007.720128,5,958.7201329,4
10629,Buckenderra,1055.172161,8,1017.954397,7
10630,Buckendoon,996.4067927,4,956.9698879,4
10631,Bucketty,1037.681482,7,1002.854711,6
10632,Buckra Bendinni,914.7332724,2,905.7743713,2
10633,Budawang,1010.160562,5,972.6010446,5
10634,Buddabadah,1090.089412,10,1075.407715,10
10635,Budden,1028.828477,6,1001.526956,6
10638,Budgee Budgee (NSW),1115.733856,10,1088.48034,10
10639,Budgewoi,949.4536342,2,918.9939398,2
10641,Budgong,1063.665472,9,1049.499469,9
10642,Buff Point,965.9377379,3,928.363795,3
10643,Bugaldie,1069.231622,9,1051.706148,9
10644,Bukalong,1045.942479,7,1028.830948,8
10645,Bukkulla,1048.696862,8,1013.848186,7
10646,Bulahdelah,884.8272791,1,854.2488318,1
10648,Bulga (NSW),979.8132268,4,957.8511157,4
10649,Bulga Forest,955.615447,3,944.3837636,3
10650,Bulgary,1104.580466,10,1055.763076,9
10652,Bulla Creek,1004.778543,5,989.616901,6
10653,Bullaburra,1058.313114,8,1044.540651,9
10654,Bullagreen,1076.513208,9,1079.880138,10
10655,Bullarah,1069.730236,9,1068.161501,9
10656,Bullatale,1040.97976,7,1006.86606,7
10657,Bullawa Creek,997.210086,5,965.2093163,4
10658,Bulldog,870.2996739,1,900.5306161,2
10659,Bulli,1059.971354,8,1073.909424,10
10660,Bulliac,915.1580694,2,887.1575538,1
10661,Bullio,1085.270798,10,1089.307778,10
10662,Bulyeroi,1068.997788,9,1058.469433,9
10663,Bumbaldry,1004.827247,5,1004.714772,7
10664,Bumbalong,1091.744811,10,1071.890236,10
10665,Bundabah,974.3158833,3,947.6034096,3
10666,Bundagen,840.6465629,1,861.8667018,1
10667,Bundanoon (NSW),1035.57666,7,1015.849047,7
10668,Bundarra,907.7932362,1,894.2782064,2
10669,Bundeena,1061.558963,8,1065.208377,9
10670,Bundella,920.5230663,2,956.1292515,4
10671,Bundemar,1094.152019,10,1083.325388,10
10672,Bundewallah,1150.076495,10,1172.866456,10
10673,Bundook,915.1580694,2,887.1575538,1
10674,Bundure,1128.836255,10,1094.932368,10
10675,Bungaba,919.1800792,2,876.8099918,1
10676,Bungabbee,992.1770392,4,963.486046,4
10677,Bungalora,1041.37951,7,1017.390028,7
10678,Bungarby,1045.942479,7,1028.830948,8
10679,Bungarribee,1071.406989,9,1099.118052,10
10680,Bungawalbin,961.8136627,3,942.2341773,3
10681,Bungendore,1107.840134,10,1118.439214,10
10682,Bungonia,988.352307,4,954.5072345,4
10683,Bungowannah,1105.090511,10,1077.895105,10
10684,Bungwahl,988.9636241,4,960.1608602,4
10685,Bunnaloo,1061.929612,8,1054.138794,9
10686,Bunnan,896.7655767,1,902.6454195,2
10687,Bunyah,997.8347929,5,956.1777779,4
10688,Bunyan,1045.361394,7,1009.886939,7
10689,Burcher,1029.601644,6,1016.458257,7
10690,Bureen,1037.334322,7,1045.450366,9
10691,Burnt Bridge,640.9057998,1,743.3758564,1
10692,Burnt Yards,1076.226027,9,1058.585047,9
10693,Buronga,965.817566,3,948.5078424,3
10694,Burra (Queanbeyan-Palerang Regional - NSW),1118.471703,10,1121.610418,10
10695,Burra (Snowy Valleys - NSW),1011.239986,5,995.4018986,6
10696,Burra Creek,1037.546681,7,1007.823425,7
10697,Burraboi,1057.094618,8,1027.920498,8
10698,Burradoo,1103.370172,10,1113.35294,10
10699,Burraga,943.2168116,2,914.0173255,2
10700,Burragate,902.196058,1,879.4721835,1
10701,Burrandana,1103.671701,10,1089.500234,10
10702,Burraneer,1127.892589,10,1160.691936,10
10703,Burrangong,1060.635759,8,1019.842732,7
10704,Burrapine,862.2833124,1,839.0301457,1
10705,Burrawang,1089.186508,10,1095.307806,10
10706,Burrell Creek,998.3319238,5,957.6236129,4
10707,Burren Junction,1028.354351,6,1003.828349,7
10708,Burrier,1073.6996,9,1046.758444,9
10709,Burrill Lake,989.2861935,4,939.7578291,3
10710,Burringbar,989.0305691,4,961.8759314,4
10711,Burrinjuck,1049.29907,8,1024.485919,8
10712,Burroway,1042.68792,7,1017.928474,7
10713,Burrumbuttock,998.7087823,5,970.976493,5
10714,Burrundulla,1119.35832,10,1101.298634,10
10715,Burrungubugge,,,,
10716,Burwood (NSW),943.2439327,2,1037.811972,8
10717,Burwood Heights,1036.77041,7,1079.433454,10
10718,Busby,740.4841197,1,799.4702746,1
10719,Busbys Flat,806.4015161,1,805.5698487,1
10720,Bushells Ridge,1031.198781,7,1015.219299,7
10721,Buttaba,1030.161401,6,997.2338321,6
10722,Buttai,1055.567301,8,1059.271327,9
10723,Butterwick,1081.049067,10,1050.558958,9
10724,Buxton (NSW),1012.9562,5,966.8105412,4
10725,Byabarra,987.839041,4,951.730525,4
10727,Byangum,970.6780923,3,972.6603931,5
10728,Bylong,1028.828477,6,1001.526956,6
10729,Byng,1113.615663,10,1085.41442,10
10730,Byrock,1063.064209,9,1037.64339,8
10731,Byron Bay,1017.726337,6,1037.708423,8
10732,Byrrill Creek,946.2349572,2,934.0257687,3
10733,Bywong,1102.60343,10,1115.88808,10
10734,Cabarita (NSW),1119.931922,10,1152.714683,10
10735,Cabarita Beach,997.0429394,4,990.6840758,6
10736,Cabbage Tree Island (Ballina - NSW),406.156284,1,664.1006806,1
10737,Cabbage Tree Island (Mid-Coast - NSW),978.4625318,3,935.8272038,3
10738,Cabramatta,721.4784201,1,822.6594999,1
10739,Cabramatta West,777.1633996,1,865.6470333,1
10740,Cabramurra,1060.015966,8,1026.87674,8
10741,Caddens,1081.11468,10,1098.926194,10
10742,Cadgee (NSW),980.4065251,4,960.9309513,4
10743,Cadia,1089.022543,10,1082.140043,10
10744,Caerleon,1006.122445,5,974.9974929,5
10745,Caffreys Flat,955.615447,3,944.3837636,3
10747,Calala,1026.998825,6,991.1119606,6
10748,Calamia,947.67755,2,912.2023641,2
10749,Calderwood,1079.209983,9,1062.5982,9
10750,Caldwell,1050.413908,8,1026.742992,8
10751,Calga,1017.031213,6,1022.737942,8
10752,Califat,996.6637691,4,957.7731194,4
10753,Calimo,1050.413908,8,1026.742992,8
10755,Callaghans Creek,991.9511476,4,977.7417333,5
10756,Callala Bay,991.408468,4,958.8873676,4
10757,Callala Beach,1007.612484,5,979.6661601,5
10758,Calliope (NSW),935.232247,2,899.8323623,2
10759,Caloola,1065.081627,9,1006.734151,7
10760,Cambalong,1045.942479,7,1028.830948,8
10761,Camberwell (NSW),929.1515666,2,880.9825874,1
10762,Cambewarra,1111.198465,10,1072.32881,10
10763,Cambewarra Village,1085.688993,10,1064.291574,9
10764,Camboon (NSW),1028.828477,6,1001.526956,6
10765,Cambra,1015.846315,6,1021.17662,7
10766,Cambridge Gardens,1013.711234,5,970.0033774,5
10767,Cambridge Park,934.8452641,2,912.2023531,2
10769,Camden,997.1134404,4,984.1346622,5
10770,Camden Head,1050.802876,8,1051.307958,9
10771,Camden Park (NSW),1095.201197,10,1106.947429,10
10772,Camden South,1053.198896,8,1025.395452,8
10774,Cameron Park,1062.461817,9,1039.197736,8
10775,Camerons Creek,958.8911334,3,936.8462617,3
10776,Camira (NSW),892.4433748,1,880.8284752,1
10777,Cammeray,1103.155073,10,1164.246168,10
10778,Camp Creek (NSW),947.0931286,2,933.4081852,3
10779,Campbelltown (NSW),939.7749941,2,951.0704443,3
10780,Camperdown (NSW),1080.151846,9,1161.902924,10
10781,Campsie,886.6165003,1,954.022815,4
10783,Cams Wharf,963.7326882,3,953.1939432,4
10784,Canada Bay,1056.431735,8,1099.180605,10
10785,Canadian Lead,1020.54378,6,979.8815873,5
10786,Canbelego,1034.34242,7,1015.160849,7
10787,Candelo,1001.471555,5,968.6449231,4
10788,Cangai,976.8248109,3,952.3808378,4
10789,Caniaba,1068.112824,9,1018.014758,7
10790,Canley Heights,773.916209,1,859.8398527,1
10791,Canley Vale,782.4352904,1,868.7808057,1
10792,Canobolas,1092.978817,10,1100.006033,10
10793,Canoelands,1061.612074,8,1051.060163,9
10794,Canonba,1090.089412,10,1075.407715,10
10795,Canowindra,970.3883261,3,946.3482093,3
10796,Canterbury (NSW),991.629108,4,1037.514237,8
10797,Canton Beach,858.1015582,1,828.2756364,1
10798,Canyonleigh,1049.150459,8,1028.137959,8
10799,Caparra,955.615447,3,944.3837636,3
10800,Capeen Creek,873.7701301,1,881.6315634,1
10801,Capertee,939.1450232,2,914.3648935,2
10802,Capoompeta,1004.458094,5,993.2571039,6
10803,Captains Flat,985.1211795,4,951.7986488,4
10804,Carabost,1052.558854,8,1041.74956,9
10805,Caragabal,1039.88531,7,1019.243782,7
10806,Carcalgong,925.7225454,2,899.6398841,2
10807,Carcoar,994.7794195,4,989.24122,6
10808,Cardiff (NSW),986.131616,4,957.4861251,4
10809,Cardiff Heights,1060.35545,8,1048.112161,9
10810,Cardiff South,1006.543925,5,965.1451219,4
10811,Carey Bay,999.0553472,5,1004.51087,7
10812,Cargo,1023.025147,6,987.471854,6
10813,Carinda,1097.89791,10,1045.894855,9
10814,Caringbah,1041.53373,7,1053.440956,9
10815,Caringbah South,1104.273716,10,1123.863293,10
10816,Carlaminda,1099.373035,10,1061.226336,9
10817,Carlingford,1043.897201,7,1085.063501,10
10818,Carlton (NSW),992.2631848,4,1021.178079,7
10819,Carnes Hill,1029.563284,6,1070.809833,9
10820,Carnham,976.8248109,3,952.3808378,4
10821,Carool,991.8810293,4,975.4676389,5
10822,Caroona,989.569047,4,994.29567,6
10823,Carrabolla,996.4111749,4,967.7776051,4
10825,Carramar (NSW),791.6527401,1,858.9232069,1
10826,Carrathool,1020.549716,6,1000.782556,6
10827,Carrick (NSW),1021.038444,6,1000.524046,6
10828,Carrington (Mid-Coast - NSW),974.3158833,3,947.6034096,3
10829,Carrington (Newcastle - NSW),1011.382026,5,1023.279617,8
10830,Carrington Falls,1079.236945,9,1066.562299,9
10831,Carroll,968.4060615,3,935.1333243,3
10832,Carrowbrook,1022.833327,6,966.6858138,4
10833,Carrs Creek,947.6212438,2,898.9160216,2
10834,Carrs Island,947.6212438,2,898.9160216,2
10835,Carrs Peninsula,947.6212438,2,898.9160216,2
10836,Carss Park,1063.754973,9,1100.070642,10
10837,Cartwright,646.5147313,1,747.4850183,1
10838,Cartwrights Hill,1033.243113,7,980.2253739,5
10839,Carwell,885.173643,1,881.7936814,1
10840,Carwoola,1105.293283,10,1119.449466,10
10841,Cascade (NSW),970.496259,3,965.7195837,4
10842,Casino,875.4664959,1,848.3252479,1
10843,Cassilis (NSW),1018.601887,6,996.7483438,6
10844,Castle Cove,1122.421251,10,1179.577737,10
10845,Castle Doyle,1113.666315,10,1088.293767,10
10846,Castle Hill (NSW),1085.89128,10,1123.986823,10
10847,Castle Rock,1009.42172,5,962.4838302,4
10848,Castlecrag,1131.093546,10,1195.078253,10
10849,Castlereagh,1047.042637,8,1024.07933,8
10850,Casuarina (NSW),1086.383199,10,1091.784416,10
10851,Casula,936.4672436,2,969.1385535,4
10852,Catalina,933.7623941,2,892.7157182,2
10854,Cathcart (NSW),946.4348597,2,931.0252771,3
10855,Catherine Field,1025.798928,6,1024.87431,8
10856,Catherine Hill Bay,1093.352374,10,1094.987659,10
10857,Cathundral,1047.003783,8,1034.621401,8
10858,Cattai,1094.795111,10,1100.07082,10
10859,Cattle Creek (NSW),1025.12344,6,1009.510261,7
10860,Cavan (NSW),1055.467021,8,1046.638615,9
10861,Caves Beach,1030.018583,6,1011.078209,7
10862,Cawdor (NSW),1103.438808,10,1084.608781,10
10863,Cawongla,929.0527879,2,949.829503,3
10864,Cecil Hills,990.7102255,4,1022.1726,8
10865,Cecil Park,1034.981193,7,1046.265425,9
10866,Cedar Brush Creek,1071.553284,9,1072.719537,10
10867,Cedar Creek (Cessnock - NSW),983.8546491,4,966.1104328,4
10868,Cedar Creek (Tweed - NSW),946.2349572,2,934.0257687,3
10869,Cedar Party,954.9909529,3,920.9139453,2
10870,Cedar Point,1029.023749,6,981.3386712,5
10872,Centennial Park (NSW),1089.304859,10,1143.660134,10
10873,Central Colo,1056.81942,8,1044.131265,9
10874,Central Macdonald,1008.492672,5,1010.302334,7
10875,Central Mangrove,1070.499615,9,1060.001791,9
10876,Central Tilba,1005.543662,5,979.2438077,5
10877,Cessnock,881.815118,1,858.4834191,1
10879,Chain Valley Bay,934.8166759,2,886.9546572,1
10880,Chakola,1045.361394,7,1009.886939,7
10881,Chambigne,961.7969871,3,929.7170253,3
10882,Charbon,885.173643,1,881.7936814,1
10884,Charlestown (NSW),1039.499539,7,1018.016664,7
10885,Charleys Forest,1010.160562,5,972.6010446,5
10886,Charlotte Bay,1070.743164,9,1023.674838,8
10887,Charlton (NSW),1029.635948,6,1002.681203,6
10888,Charmhaven,923.9691632,2,892.0376945,2
10889,Chatham Valley,991.0893645,4,962.1387518,4
10890,Chatsbury,1074.716604,9,1047.133088,9
10891,Chatswood,1034.592253,7,1113.279916,10
10892,Chatswood West,1120.085618,10,1172.156806,10
10893,Chatsworth (NSW),969.6913202,3,930.0830145,3
10894,Cheero Point,1089.829776,10,1091.873333,10
10895,Cheltenham (NSW),1128.318943,10,1173.27133,10
10896,Cherry Tree Hill,1048.696862,8,1013.848186,7
10897,Cherrybrook,1109.72855,10,1151.602234,10
10898,Chester Hill,841.1723878,1,902.6564682,2
10899,Chichester (NSW),1065.799703,9,1031.63837,8
10900,Chifley (NSW),1033.615729,7,1065.670577,9
10901,Chilcotts Creek,947.9363789,2,915.5544801,2
10902,Chilcotts Grass,1066.770644,9,1034.180173,8
10903,Chillingham,895.3578228,1,893.1741125,2
10904,Chinderah,894.7359131,1,869.9386422,1
10905,Chinnock,1022.864436,6,999.7639017,6
10906,Chippendale,1013.213999,5,1127.996755,10
10907,Chipping Norton,1016.28244,6,1029.194794,8
10908,Chisholm (NSW),1089.58452,10,1083.588261,10
10909,Chiswick,1092.516221,10,1145.48885,10
10910,Chittaway Bay,988.3912726,4,951.6898339,4
10911,Chittaway Point,1034.558249,7,997.7183819,6
10912,Chowan Creek,926.0494041,2,918.7415306,2
10914,Church Point,1126.013186,10,1162.306423,10
10915,Clandulla,814.4417033,1,825.6934004,1
10916,Clare (NSW),1034.751163,7,1031.796445,8
10917,Claremont Meadows,1027.577419,6,1016.554953,7
10918,Clarence,1055.405682,8,1005.844228,7
10919,Clarence Town,1027.10823,6,984.4489809,5
10920,Clarendon (NSW),973.0989059,3,961.4646526,4
10921,Clarenza,1029.703814,6,989.3207127,6
10922,Clareville,1138.76712,10,1164.895448,10
10923,Claymore,674.936508,1,757.4454325,1
10924,Clear Creek,1094.922015,10,1051.407848,9
10925,Clear Range,1078.153976,9,1063.340653,9
10927,Clemton Park,974.6477717,3,1015.290558,7
10928,Clergate,1080.890125,10,1042.59381,9
10929,Cleveland (NSW),1060.054787,8,1033.336999,8
10930,Clifden,896.660849,1,872.8375213,1
10931,Cliftleigh,1002.390128,5,964.5252173,4
10932,Clifton (NSW),1118.911557,10,1129.927796,10
10933,Clifton Grove,1091.161523,10,1080.069086,10
10934,Clontarf (NSW),1132.836505,10,1188.906664,10
10935,Clothiers Creek,1041.737639,7,1030.464027,8
10937,Clovelly,1126.526956,10,1187.695587,10
10938,Clunes (NSW),1060.19707,8,1045.320854,9
10939,Clybucca,966.6079112,3,941.395262,3
10941,Clydesdale (NSW),1048.416961,8,1019.160458,7
10942,Coal Point,1097.708723,10,1085.978013,10
10943,Coalcliff,1112.796941,10,1135.073274,10
10944,Coaldale,949.2158921,2,924.7075836,2
10945,Coasters Retreat,1095.044655,10,1111.303161,10
10946,Cobaki,1063.383709,9,1026.578174,8
10947,Cobaki Lakes,1014.571444,5,981.9632862,5
10948,Cobar,962.5836181,3,932.153417,3
10949,Cobar Park,968.9382553,3,919.6213684,2
10950,Cobargo,960.8619051,3,927.7314148,3
10951,Cobark,991.9511476,4,977.7417333,5
10952,Cobbadah,1072.473217,9,1055.056774,9
10953,Cobbitty,1069.071142,9,1079.010784,10
10954,Cobbora,1024.90042,6,1015.644826,7
10955,Cobramunga,1066.536802,9,1039.84145,8
10956,Cockwhy,1022.852445,6,985.263449,5
10957,Codrington (NSW),978.4122117,3,961.5343925,4
10958,Coffee Camp,894.3607829,1,894.6416969,2
10959,Coffs Harbour,928.7567293,2,921.6686954,2
10960,Coggan,1028.828477,6,1001.526956,6
10961,Cogra Bay,1017.031213,6,1022.737942,8
10962,Coila,1053.966229,8,997.0647077,6
10963,Coldstream (NSW),935.232247,2,899.8323623,2
10964,Coleambally,1019.963549,6,987.9491179,6
10965,Colebee,1093.938854,10,1138.688925,10
10966,Coledale,1091.632514,10,1111.160604,10
10967,Colinroobie,1040.132656,7,1014.009987,7
10968,Colinton (NSW),1091.744811,10,1071.890236,10
10969,Collarenebri,837.2112961,1,864.6574991,1
10970,Collaroy (NSW),1085.122418,10,1113.608825,10
10971,Collaroy Plateau,1112.858622,10,1137.277874,10
10972,Collector,1098.487145,10,1070.665862,9
10973,Collendina,1042.945105,7,1004.1336,7
10974,Collerina,940.3320259,2,965.1967317,4
10975,Collie (NSW),1083.949816,10,1069.704334,9
10976,Collingullie,1078.909156,9,1022.024249,8
10977,Collingwood (NSW),1048.466841,8,1035.214899,8
10978,Collins Creek,952.8231285,2,919.7956474,2
10979,Collombatti,960.4522336,3,921.2211608,2
10981,Colly Blue,987.0697737,4,993.0588485,6
10982,Colo (Bathurst Regional - NSW),1014.285395,5,998.1850646,6
10983,Colo (Hawkesbury - NSW),1056.81942,8,1044.131265,9
10984,Colo Heights,1006.159426,5,973.1648291,5
10985,Colo Vale,1039.451613,7,995.2946618,6
10987,Colyton,918.5580275,2,906.3624971,2
10988,Comara,818.6799459,1,856.4516336,1
10989,Combaning,1007.356045,5,996.1539605,6
10990,Combara,1053.667905,8,1015.659519,7
10991,Comberton,1043.523155,7,1015.584799,7
10992,Comboyne,961.4160703,3,942.8583416,3
10993,Come By Chance,1113.423319,10,1099.103516,10
10994,Comerong Island,1053.971877,8,1027.744279,8
10995,Commissioners Creek,926.0494041,2,918.7415306,2
10996,Como (NSW),1120.186111,10,1145.757245,10
10997,Comobella,1063.180825,9,1082.45112,10
10998,Conargo,1034.307063,7,1019.469885,7
10999,Concord,1059.598763,8,1098.010414,10
11000,Concord West,1067.549803,9,1099.521563,10
11001,Condell Park,908.5605927,1,959.4258034,4
11002,Condobolin,931.5248442,2,914.2020583,2
11003,Condong,1004.304396,5,970.7976243,5
11004,Coneac,991.9511476,4,977.7417333,5
11005,Congarinni,1009.15879,5,970.1209813,5
11006,Congarinni North,1015.272749,6,959.5823365,4
11007,Congewai,1008.051247,5,985.0667604,5
11008,Congo,1031.997226,7,997.0720313,6
11009,Conimbia,1110.864556,10,1105.580561,10
11010,Coniston,971.7180859,3,982.9244979,5
11011,Conjola,1053.221785,8,992.687877,6
11012,Conjola Park,1010.551059,5,965.8905841,4
11013,Connells Point,1092.077865,10,1119.165825,10
11014,Constitution Hill,973.5779419,3,998.2079585,6
11015,Coogee (NSW),1110.279362,10,1174.868276,10
11016,Cookamidgera,974.0541849,3,946.8412781,3
11017,Cookardinia,1034.203421,7,1013.05038,7
11018,Cooks Gap,955.1886875,3,889.2517389,1
11019,Cooks Hill,1045.006787,7,1076.58437,10
11020,Cooks Myalls,1056.659152,8,1020.5618,7
11021,Coolabah,949.6975147,2,950.5810044,3
11022,Coolac,1037.546681,7,1007.823425,7
11023,Coolagolite,953.2398847,3,927.4961906,3
11024,Coolah,959.1302509,3,939.3193605,3
11025,Coolamon,1002.024134,5,963.7590884,4
11026,Coolangatta (NSW),1077.192492,9,1053.016417,9
11028,Coolatai,981.1034471,4,976.438391,5
11030,Cooleys Creek,1057.876772,8,1037.386006,8
11031,Coolgardie (NSW),985.3724729,4,959.8933177,4
11032,Coolongolook,912.1141009,2,878.5549972,1
11033,Coolringdon,1079.220029,9,1069.711015,9
